sensor_name,hour,latitude,longitude,avg_pedestrians
NewQ_T,14,-37.81457988,144.94292398,322.2
NewQ_T,15,-37.81457988,144.94292398,335.4
NewQ_T,16,-37.81457988,144.94292398,387.7
NewQ_T,17,-37.81457988,144.94292398,471.8
NewQ_T,18,-37.81457988,144.94292398,496.0
NewQ_T,19,-37.81457988,144.94292398,452.1
NewQ_T,20,-37.81457988,144.94292398,362.7
NewQ_T,21,-37.81457988,144.94292398,244.9
NewQ_T,22,-37.81457988,144.94292398,184.1
NewQ_T,23,-37.81457988,144.94292398,103.2
Pel147_T,0,-37.80240719,144.9615673,6.0
Pel147_T,1,-37.80240719,144.9615673,4.6
Pel147_T,2,-37.80240719,144.9615673,3.1
Pel147_T,3,-37.80240719,144.9615673,2.8
Pel147_T,4,-37.80240719,144.9615673,2.4
Pel147_T,5,-37.80240719,144.9615673,3.6
Pel147_T,6,-37.80240719,144.9615673,12.3
Pel147_T,7,-37.80240719,144.9615673,32.2
Pel147_T,8,-37.80240719,144.9615673,109.3
Pel147_T,9,-37.80240719,144.9615673,118.7
Pel147_T,10,-37.80240719,144.9615673,113.9
Pel147_T,11,-37.80240719,144.9615673,126.8
Pel147_T,12,-37.80240719,144.9615673,201.4
Pel147_T,13,-37.80240719,144.9615673,216.0
Pel147_T,14,-37.80240719,144.9615673,155.7
Pel147_T,15,-37.80240719,144.9615673,148.9
Pel147_T,16,-37.80240719,144.9615673,171.9
Pel147_T,17,-37.80240719,144.9615673,171.4
Pel147_T,18,-37.80240719,144.9615673,109.2
Pel147_T,19,-37.80240719,144.9615673,75.6
Pel147_T,20,-37.80240719,144.9615673,39.0
Pel147_T,21,-37.80240719,144.9615673,18.1
Pel147_T,22,-37.80240719,144.9615673,12.2
Pel147_T,23,-37.80240719,144.9615673,8.6
Pow61_T,0,-37.82392385,144.96299677,19.2
Pow61_T,1,-37.82392385,144.96299677,11.1
Pow61_T,2,-37.82392385,144.96299677,7.8
Pow61_T,3,-37.82392385,144.96299677,6.0
Pow61_T,4,-37.82392385,144.96299677,5.3
Pow61_T,5,-37.82392385,144.96299677,9.2
Pow61_T,6,-37.82392385,144.96299677,22.5
Pow61_T,7,-37.82392385,144.96299677,44.6
Pow61_T,8,-37.82392385,144.96299677,80.2
Pow61_T,9,-37.82392385,144.96299677,90.4
Pow61_T,10,-37.82392385,144.96299677,97.0
Pow61_T,11,-37.82392385,144.96299677,103.5
Pow61_T,12,-37.82392385,144.96299677,110.7
Pow61_T,13,-37.82392385,144.96299677,109.2
Pow61_T,14,-37.82392385,144.96299677,107.1
Pow61_T,15,-37.82392385,144.96299677,112.6
Pow61_T,16,-37.82392385,144.96299677,122.7
Pow61_T,17,-37.82392385,144.96299677,147.1
Pow61_T,18,-37.82392385,144.96299677,153.0
Pow61_T,19,-37.82392385,144.96299677,139.4
Pow61_T,20,-37.82392385,144.96299677,122.7
Pow61_T,21,-37.82392385,144.96299677,105.8
Pow61_T,22,-37.82392385,144.96299677,85.2
Pow61_T,23,-37.82392385,144.96299677,42.9
PriNW_T,0,-37.81874249,144.96787656,218.6
PriNW_T,1,-37.81874249,144.96787656,103.9
PriNW_T,2,-37.81874249,144.96787656,57.2
PriNW_T,3,-37.81874249,144.96787656,46.8
PriNW_T,4,-37.81874249,144.96787656,36.7
PriNW_T,5,-37.81874249,144.96787656,72.0
PriNW_T,6,-37.81874249,144.96787656,212.5
PriNW_T,7,-37.81874249,144.96787656,440.2
PriNW_T,8,-37.81874249,144.96787656,855.4
PriNW_T,9,-37.81874249,144.96787656,899.9
PriNW_T,10,-37.81874249,144.96787656,1178.4
PriNW_T,11,-37.81874249,144.96787656,1524.3
PriNW_T,12,-37.81874249,144.96787656,1924.5
PriNW_T,13,-37.81874249,144.96787656,2029.7
PriNW_T,14,-37.81874249,144.96787656,1971.1
PriNW_T,15,-37.81874249,144.96787656,2024.4
PriNW_T,16,-37.81874249,144.96787656,2166.2
PriNW_T,17,-37.81874249,144.96787656,2344.5
PriNW_T,18,-37.81874249,144.96787656,1906.8
PriNW_T,19,-37.81874249,144.96787656,1553.9
PriNW_T,20,-37.81874249,144.96787656,1320.8
PriNW_T,21,-37.81874249,144.96787656,1383.1
PriNW_T,22,-37.81874249,144.96787656,1085.5
PriNW_T,23,-37.81874249,144.96787656,543.1
QVMQ_T,0,-37.80631581,144.95866697,41.4
QVMQ_T,1,-37.80631581,144.95866697,25.9
QVMQ_T,2,-37.80631581,144.95866697,17.2
QVMQ_T,3,-37.80631581,144.95866697,13.6
QVMQ_T,4,-37.80631581,144.95866697,11.1
QVMQ_T,5,-37.80631581,144.95866697,21.8
QVMQ_T,6,-37.80631581,144.95866697,57.3
QVMQ_T,7,-37.80631581,144.95866697,113.8
QVMQ_T,8,-37.80631581,144.95866697,231.2
QVMQ_T,9,-37.80631581,144.95866697,317.4
QVMQ_T,10,-37.80631581,144.95866697,440.6
QVMQ_T,11,-37.80631581,144.95866697,552.5
QVMQ_T,12,-37.80631581,144.95866697,660.8
QVMQ_T,13,-37.80631581,144.95866697,663.2
QVMQ_T,14,-37.80631581,144.95866697,593.5
QVMQ_T,15,-37.80631581,144.95866697,520.5
QVMQ_T,16,-37.80631581,144.95866697,385.9
QVMQ_T,17,-37.80631581,144.95866697,376.1
QVMQ_T,18,-37.80631581,144.95866697,367.1
QVMQ_T,19,-37.80631581,144.95866697,313.1
QVMQ_T,20,-37.80631581,144.95866697,256.3
QVMQ_T,21,-37.80631581,144.95866697,193.1
QVMQ_T,22,-37.80631581,144.95866697,121.3
QVMQ_T,23,-37.80631581,144.95866697,61.9
QVN_T,0,-37.81057846,144.96444294,209.0
QVN_T,1,-37.81057846,144.96444294,124.3
QVN_T,2,-37.81057846,144.96444294,68.8
QVN_T,3,-37.81057846,144.96444294,48.5
QVN_T,4,-37.81057846,144.96444294,29.1
QVN_T,5,-37.81057846,144.96444294,36.9
QVN_T,6,-37.81057846,144.96444294,80.5
QVN_T,7,-37.81057846,144.96444294,221.5
QVN_T,8,-37.81057846,144.96444294,532.3
QVN_T,9,-37.81057846,144.96444294,650.6
QVN_T,10,-37.81057846,144.96444294,961.5
QVN_T,11,-37.81057846,144.96444294,1464.5
QVN_T,12,-37.81057846,144.96444294,2172.2
QVN_T,13,-37.81057846,144.96444294,2438.6
QVN_T,14,-37.81057846,144.96444294,2486.1
QVN_T,15,-37.81057846,144.96444294,2603.1
QVN_T,16,-37.81057846,144.96444294,2745.4
QVN_T,17,-37.81057846,144.96444294,2897.9
QVN_T,18,-37.81057846,144.96444294,2432.7
QVN_T,19,-37.81057846,144.96444294,2100.9
QVN_T,20,-37.81057846,144.96444294,1799.4
QVN_T,21,-37.81057846,144.96444294,1395.9
QVN_T,22,-37.81057846,144.96444294,859.2
QVN_T,23,-37.81057846,144.96444294,421.3
Que85_T,0,-37.81652527,144.96121062,104.9
Que85_T,1,-37.81652527,144.96121062,86.4
Que85_T,2,-37.81652527,144.96121062,70.7
Que85_T,3,-37.81652527,144.96121062,75.5
Que85_T,4,-37.81652527,144.96121062,19.4
Que85_T,5,-37.81652527,144.96121062,20.4
Que85_T,6,-37.81652527,144.96121062,48.7
Que85_T,7,-37.81652527,144.96121062,111.0
Que85_T,8,-37.81652527,144.96121062,282.7
Que85_T,9,-37.81652527,144.96121062,262.8
Que85_T,10,-37.81652527,144.96121062,264.0
Que85_T,11,-37.81652527,144.96121062,308.9
Que85_T,12,-37.81652527,144.96121062,530.0
Que85_T,13,-37.81652527,144.96121062,496.7
Que85_T,14,-37.81652527,144.96121062,354.6
Que85_T,15,-37.81652527,144.96121062,312.2
Que85_T,16,-37.81652527,144.96121062,336.7
Que85_T,17,-37.81652527,144.96121062,442.6
Que85_T,18,-37.81652527,144.96121062,342.2
Que85_T,19,-37.81652527,144.96121062,244.8
Que85_T,20,-37.81652527,144.96121062,222.0
Que85_T,21,-37.81652527,144.96121062,200.0
Que85_T,22,-37.81652527,144.96121062,162.8
Que85_T,23,-37.81652527,144.96121062,139.9
RMIT14_T,0,-37.80767455,144.96309114,88.2
RMIT14_T,1,-37.80767455,144.96309114,56.6
RMIT14_T,2,-37.80767455,144.96309114,34.9
RMIT14_T,3,-37.80767455,144.96309114,26.8
RMIT14_T,4,-37.80767455,144.96309114,18.5
RMIT14_T,5,-37.80767455,144.96309114,29.9
RMIT14_T,6,-37.80767455,144.96309114,71.8
RMIT14_T,7,-37.80767455,144.96309114,206.4
RMIT14_T,8,-37.80767455,144.96309114,550.7
RMIT14_T,9,-37.80767455,144.96309114,593.4
RMIT14_T,10,-37.80767455,144.96309114,700.2
RMIT14_T,11,-37.80767455,144.96309114,806.2
RMIT14_T,12,-37.80767455,144.96309114,1086.8
RMIT14_T,13,-37.80767455,144.96309114,1066.6
RMIT14_T,14,-37.80767455,144.96309114,1038.1
RMIT14_T,15,-37.80767455,144.96309114,1005.4
RMIT14_T,16,-37.80767455,144.96309114,1056.5
RMIT14_T,17,-37.80767455,144.96309114,1097.6
RMIT14_T,18,-37.80767455,144.96309114,893.1
RMIT14_T,19,-37.80767455,144.96309114,733.2
RMIT14_T,20,-37.80767455,144.96309114,572.3
RMIT14_T,21,-37.80767455,144.96309114,440.4
RMIT14_T,22,-37.80767455,144.96309114,298.2
RMIT14_T,23,-37.80767455,144.96309114,173.1
RMIT_T,0,-37.80825648,144.96304859,126.9
RMIT_T,1,-37.80825648,144.96304859,83.4
RMIT_T,2,-37.80825648,144.96304859,52.8
RMIT_T,3,-37.80825648,144.96304859,40.9
RMIT_T,4,-37.80825648,144.96304859,24.4
RMIT_T,5,-37.80825648,144.96304859,29.2
RMIT_T,6,-37.80825648,144.96304859,81.0
RMIT_T,7,-37.80825648,144.96304859,205.1
RMIT_T,8,-37.80825648,144.96304859,711.6
RMIT_T,9,-37.80825648,144.96304859,753.1
RMIT_T,10,-37.80825648,144.96304859,1039.0
RMIT_T,11,-37.80825648,144.96304859,1115.7
RMIT_T,12,-37.80825648,144.96304859,1646.4
RMIT_T,13,-37.80825648,144.96304859,1506.2
RMIT_T,14,-37.80825648,144.96304859,1603.1
RMIT_T,15,-37.80825648,144.96304859,1435.9
RMIT_T,16,-37.80825648,144.96304859,1571.7
RMIT_T,17,-37.80825648,144.96304859,1468.7
RMIT_T,18,-37.80825648,144.96304859,1205.4
RMIT_T,19,-37.80825648,144.96304859,896.5
RMIT_T,20,-37.80825648,144.96304859,687.7
RMIT_T,21,-37.80825648,144.96304859,503.6
RMIT_T,22,-37.80825648,144.96304859,354.3
RMIT_T,23,-37.80825648,144.96304859,238.8
SanBri_T,0,-37.82011242,144.96291897,96.5
SanBri_T,1,-37.82011242,144.96291897,48.5
SanBri_T,2,-37.82011242,144.96291897,31.4
SanBri_T,3,-37.82011242,144.96291897,20.5
SanBri_T,4,-37.82011242,144.96291897,24.7
SanBri_T,5,-37.82011242,144.96291897,52.3
SanBri_T,6,-37.82011242,144.96291897,141.6
SanBri_T,7,-37.82011242,144.96291897,266.5
SanBri_T,8,-37.82011242,144.96291897,571.3
SanBri_T,9,-37.82011242,144.96291897,372.8
SanBri_T,10,-37.82011242,144.96291897,344.6
SanBri_T,11,-37.82011242,144.96291897,408.1
SanBri_T,12,-37.82011242,144.96291897,472.9
SanBri_T,13,-37.82011242,144.96291897,479.7
SanBri_T,14,-37.82011242,144.96291897,494.5
SanBri_T,15,-37.82011242,144.96291897,555.8
SanBri_T,16,-37.82011242,144.96291897,709.9
SanBri_T,17,-37.82011242,144.96291897,920.0
SanBri_T,18,-37.82011242,144.96291897,584.0
SanBri_T,19,-37.82011242,144.96291897,407.6
SanBri_T,20,-37.82011242,144.96291897,354.9
SanBri_T,21,-37.82011242,144.96291897,421.8
SanBri_T,22,-37.82011242,144.96291897,378.9
SanBri_T,23,-37.82011242,144.96291897,222.6
Signal1647_T,0,-37.81959923,144.9632832,13.3
Signal1647_T,1,-37.81959923,144.9632832,7.9
Signal1647_T,2,-37.81959923,144.9632832,5.1
Signal1647_T,3,-37.81959923,144.9632832,3.4
Signal1647_T,4,-37.81959923,144.9632832,2.9
Signal1647_T,5,-37.81959923,144.9632832,3.9
Signal1647_T,6,-37.81959923,144.9632832,19.8
Signal1647_T,7,-37.81959923,144.9632832,95.2
Signal1647_T,8,-37.81959923,144.9632832,306.6
Signal1647_T,9,-37.81959923,144.9632832,125.6
Signal1647_T,10,-37.81959923,144.9632832,81.3
Signal1647_T,11,-37.81959923,144.9632832,88.8
Signal1647_T,12,-37.81959923,144.9632832,120.7
Signal1647_T,13,-37.81959923,144.9632832,132.2
Signal1647_T,14,-37.81959923,144.9632832,106.6
Signal1647_T,15,-37.81959923,144.9632832,111.6
Signal1647_T,16,-37.81959923,144.9632832,158.1
Signal1647_T,17,-37.81959923,144.9632832,238.3
Signal1647_T,18,-37.81959923,144.9632832,121.7
Signal1647_T,19,-37.81959923,144.9632832,74.4
Signal1647_T,20,-37.81959923,144.9632832,62.2
Signal1647_T,21,-37.81959923,144.9632832,50.6
Signal1647_T,22,-37.81959923,144.9632832,37.5
Signal1647_T,23,-37.81959923,144.9632832,25.4
SouthB_T,0,-37.82018685,144.96508508,306.3
SouthB_T,1,-37.82018685,144.96508508,145.7
SouthB_T,2,-37.82018685,144.96508508,66.0
SouthB_T,3,-37.82018685,144.96508508,37.5
SouthB_T,4,-37.82018685,144.96508508,28.2
SouthB_T,5,-37.82018685,144.96508508,90.9
SouthB_T,6,-37.82018685,144.96508508,403.2
SouthB_T,7,-37.82018685,144.96508508,945.0
SouthB_T,8,-37.82018685,144.96508508,1911.2
SouthB_T,9,-37.82018685,144.96508508,1439.6
SouthB_T,10,-37.82018685,144.96508508,1332.4
SouthB_T,11,-37.82018685,144.96508508,1616.9
SouthB_T,12,-37.82018685,144.96508508,2332.4
SouthB_T,13,-37.82018685,144.96508508,2331.7
SouthB_T,14,-37.82018685,144.96508508,2092.4
SouthB_T,15,-37.82018685,144.96508508,2163.5
SouthB_T,16,-37.82018685,144.96508508,2512.5
SouthB_T,17,-37.82018685,144.96508508,3200.8
SouthB_T,18,-37.82018685,144.96508508,2624.4
SouthB_T,19,-37.82018685,144.96508508,2102.2
SouthB_T,20,-37.82018685,144.96508508,1788.7
SouthB_T,21,-37.82018685,144.96508508,1454.4
SouthB_T,22,-37.82018685,144.96508508,1201.4
SouthB_T,23,-37.82018685,144.96508508,716.1
Spen161_T,0,-37.8172861,144.95319102,92.5
Spen161_T,1,-37.8172861,144.95319102,61.2
Spen161_T,2,-37.8172861,144.95319102,33.1
Spen161_T,3,-37.8172861,144.95319102,35.0
Spen161_T,4,-37.8172861,144.95319102,37.0
Spen161_T,5,-37.8172861,144.95319102,51.5
Spen161_T,6,-37.8172861,144.95319102,126.0
Spen161_T,7,-37.8172861,144.95319102,298.5
Spen161_T,8,-37.8172861,144.95319102,578.9
Spen161_T,9,-37.8172861,144.95319102,602.6
Spen161_T,10,-37.8172861,144.95319102,715.8
Spen161_T,11,-37.8172861,144.95319102,811.9
Spen161_T,12,-37.8172861,144.95319102,930.4
Spen161_T,13,-37.8172861,144.95319102,900.4
Spen161_T,14,-37.8172861,144.95319102,803.2
Spen161_T,15,-37.8172861,144.95319102,858.5
Spen161_T,16,-37.8172861,144.95319102,973.5
Spen161_T,17,-37.8172861,144.95319102,1001.4
Spen161_T,18,-37.8172861,144.95319102,747.0
Spen161_T,19,-37.8172861,144.95319102,531.1
Spen161_T,20,-37.8172861,144.95319102,342.0
Spen161_T,21,-37.8172861,144.95319102,310.6
Spen161_T,22,-37.8172861,144.95319102,319.4
Spen161_T,23,-37.8172861,144.95319102,227.8
Spen201_T,0,-37.81694221,144.95303935,157.0
Spen201_T,1,-37.81694221,144.95303935,90.9
Spen201_T,2,-37.81694221,144.95303935,48.1
Spen201_T,3,-37.81694221,144.95303935,43.9
Spen201_T,4,-37.81694221,144.95303935,48.7
Spen201_T,5,-37.81694221,144.95303935,94.0
Spen201_T,6,-37.81694221,144.95303935,238.2
Spen201_T,7,-37.81694221,144.95303935,454.4
Spen201_T,8,-37.81694221,144.95303935,574.7
Spen201_T,9,-37.81694221,144.95303935,589.8
Spen201_T,10,-37.81694221,144.95303935,654.1
Spen201_T,11,-37.81694221,144.95303935,684.4
Spen201_T,12,-37.81694221,144.95303935,785.6
Spen201_T,13,-37.81694221,144.95303935,730.2
Spen201_T,14,-37.81694221,144.95303935,707.7
Spen201_T,15,-37.81694221,144.95303935,859.0
Spen201_T,16,-37.81694221,144.95303935,955.7
Spen201_T,17,-37.81694221,144.95303935,1025.7
Spen201_T,18,-37.81694221,144.95303935,898.8
Spen201_T,19,-37.81694221,144.95303935,688.5
Spen201_T,20,-37.81694221,144.95303935,558.7
Spen201_T,21,-37.81694221,144.95303935,522.9
Spen201_T,22,-37.81694221,144.95303935,450.4
Spen201_T,23,-37.81694221,144.95303935,312.3
Spen229_T,0,-37.81531435,144.95227769,102.2
Spen229_T,1,-37.81531435,144.95227769,56.5
Spen229_T,2,-37.81531435,144.95227769,28.3
Spen229_T,3,-37.81531435,144.95227769,29.0
Spen229_T,4,-37.81531435,144.95227769,39.0
Spen229_T,5,-37.81531435,144.95227769,133.6
Spen229_T,6,-37.81531435,144.95227769,425.7
Spen229_T,7,-37.81531435,144.95227769,788.9
Spen229_T,8,-37.81531435,144.95227769,794.6
Spen229_T,9,-37.81531435,144.95227769,767.6
Spen229_T,10,-37.81531435,144.95227769,796.9
Spen229_T,11,-37.81531435,144.95227769,827.6
Spen229_T,12,-37.81531435,144.95227769,1007.4
Spen229_T,13,-37.81531435,144.95227769,997.1
Spen229_T,14,-37.81531435,144.95227769,928.1
Spen229_T,15,-37.81531435,144.95227769,1044.5
Spen229_T,16,-37.81531435,144.95227769,1176.8
Spen229_T,17,-37.81531435,144.95227769,1231.9
Spen229_T,18,-37.81531435,144.95227769,1164.0
Spen229_T,19,-37.81531435,144.95227769,854.0
Spen229_T,20,-37.81531435,144.95227769,689.1
Spen229_T,21,-37.81531435,144.95227769,622.7
Spen229_T,22,-37.81531435,144.95227769,498.9
Spen229_T,23,-37.81531435,144.95227769,261.4
Spen475_T,0,-37.80953359,144.94939004,9.6
Spen475_T,1,-37.80953359,144.94939004,5.8
Spen475_T,2,-37.80953359,144.94939004,4.0
Spen475_T,3,-37.80953359,144.94939004,3.4
Spen475_T,4,-37.80953359,144.94939004,2.7
Spen475_T,5,-37.80953359,144.94939004,4.0
Spen475_T,6,-37.80953359,144.94939004,13.5
Spen475_T,7,-37.80953359,144.94939004,37.0
Spen475_T,8,-37.80953359,144.94939004,63.7
Spen475_T,9,-37.80953359,144.94939004,54.8
Spen475_T,10,-37.80953359,144.94939004,61.0
Spen475_T,11,-37.80953359,144.94939004,65.8
Spen475_T,12,-37.80953359,144.94939004,80.9
Spen475_T,13,-37.80953359,144.94939004,78.2
Spen475_T,14,-37.80953359,144.94939004,70.6
Spen475_T,15,-37.80953359,144.94939004,77.0
Spen475_T,16,-37.80953359,144.94939004,88.9
Spen475_T,17,-37.80953359,144.94939004,103.7
Spen475_T,18,-37.80953359,144.94939004,86.5
Spen475_T,19,-37.80953359,144.94939004,67.4
Spen475_T,20,-37.80953359,144.94939004,50.3
Spen475_T,21,-37.80953359,144.94939004,36.9
Spen475_T,22,-37.80953359,144.94939004,35.1
Spen475_T,23,-37.80953359,144.94939004,24.0
Spen484_T,0,-37.80896733,144.94931703,5.6
Spen484_T,1,-37.80896733,144.94931703,3.7
Spen484_T,2,-37.80896733,144.94931703,2.8
Spen484_T,3,-37.80896733,144.94931703,2.2
Spen484_T,4,-37.80896733,144.94931703,2.1
Spen484_T,5,-37.80896733,144.94931703,3.4
Spen484_T,6,-37.80896733,144.94931703,10.8
Spen484_T,7,-37.80896733,144.94931703,26.6
Spen484_T,8,-37.80896733,144.94931703,61.1
Spen484_T,9,-37.80896733,144.94931703,70.9
Spen484_T,10,-37.80896733,144.94931703,76.2
Spen484_T,11,-37.80896733,144.94931703,89.7
Spen484_T,12,-37.80896733,144.94931703,109.3
Spen484_T,13,-37.80896733,144.94931703,109.0
Spen484_T,14,-37.80896733,144.94931703,98.5
Spen484_T,15,-37.80896733,144.94931703,101.2
Spen484_T,16,-37.80896733,144.94931703,111.0
Spen484_T,17,-37.80896733,144.94931703,134.5
Spen484_T,18,-37.80896733,144.94931703,128.9
Spen484_T,19,-37.80896733,144.94931703,107.0
Spen484_T,20,-37.80896733,144.94931703,32.6
Spen484_T,21,-37.80896733,144.94931703,17.4
Spen484_T,22,-37.80896733,144.94931703,15.6
Spen484_T,23,-37.80896733,144.94931703,10.2
Spencer_T,0,-37.821728,144.95557015,134.1
Spencer_T,1,-37.821728,144.95557015,87.3
Spencer_T,2,-37.821728,144.95557015,57.1
Spencer_T,3,-37.821728,144.95557015,41.0
Spencer_T,4,-37.821728,144.95557015,33.0
Spencer_T,5,-37.821728,144.95557015,39.8
Spencer_T,6,-37.821728,144.95557015,107.9
Spencer_T,7,-37.821728,144.95557015,200.5
Spencer_T,8,-37.821728,144.95557015,365.5
Spencer_T,9,-37.821728,144.95557015,346.5
Spencer_T,10,-37.821728,144.95557015,374.4
Spencer_T,11,-37.821728,144.95557015,405.5
Spencer_T,12,-37.821728,144.95557015,447.5
Spencer_T,13,-37.821728,144.95557015,454.5
Spencer_T,14,-37.821728,144.95557015,444.4
Spencer_T,15,-37.821728,144.95557015,467.3
Spencer_T,16,-37.821728,144.95557015,508.2
Spencer_T,17,-37.821728,144.95557015,582.7
Spencer_T,18,-37.821728,144.95557015,495.7
Spencer_T,19,-37.821728,144.95557015,392.0
Spencer_T,20,-37.821728,144.95557015,337.6
Spencer_T,21,-37.821728,144.95557015,331.6
Spencer_T,22,-37.821728,144.95557015,322.3
Spencer_T,23,-37.821728,144.95557015,255.6
Spr201_T,0,-37.80999341,144.97227587,30.6
Spr201_T,1,-37.80999341,144.97227587,17.5
Spr201_T,2,-37.80999341,144.97227587,10.3
Spr201_T,3,-37.80999341,144.97227587,7.6
Spr201_T,4,-37.80999341,144.97227587,6.5
Spr201_T,5,-37.80999341,144.97227587,14.4
Spr201_T,6,-37.80999341,144.97227587,52.3
Spr201_T,7,-37.80999341,144.97227587,141.0
Spr201_T,8,-37.80999341,144.97227587,390.4
Spr201_T,9,-37.80999341,144.97227587,333.6
Spr201_T,10,-37.80999341,144.97227587,338.1
Spr201_T,11,-37.80999341,144.97227587,385.9
Spr201_T,12,-37.80999341,144.97227587,632.2
Spr201_T,13,-37.80999341,144.97227587,525.0
Spr201_T,14,-37.80999341,144.97227587,376.5
Spr201_T,15,-37.80999341,144.97227587,326.3
Spr201_T,16,-37.80999341,144.97227587,347.1
Spr201_T,17,-37.80999341,144.97227587,402.7
Spr201_T,18,-37.80999341,144.97227587,323.6
Spr201_T,19,-37.80999341,144.97227587,212.9
Spr201_T,20,-37.80999341,144.97227587,172.6
Spr201_T,21,-37.80999341,144.97227587,179.6
Spr201_T,22,-37.80999341,144.97227587,145.3
Spr201_T,23,-37.80999341,144.97227587,62.5
SprFli_T,0,-37.81515276,144.97467661,8.3
SprFli_T,1,-37.81515276,144.97467661,4.6
SprFli_T,2,-37.81515276,144.97467661,3.2
SprFli_T,3,-37.81515276,144.97467661,2.5
SprFli_T,4,-37.81515276,144.97467661,3.5
SprFli_T,5,-37.81515276,144.97467661,10.6
SprFli_T,6,-37.81515276,144.97467661,34.1
SprFli_T,7,-37.81515276,144.97467661,57.6
SprFli_T,8,-37.81515276,144.97467661,101.5
SprFli_T,9,-37.81515276,144.97467661,81.7
SprFli_T,10,-37.81515276,144.97467661,80.8
SprFli_T,11,-37.81515276,144.97467661,89.6
SprFli_T,12,-37.81515276,144.97467661,125.2
SprFli_T,13,-37.81515276,144.97467661,125.3
SprFli_T,14,-37.81515276,144.97467661,111.0
SprFli_T,15,-37.81515276,144.97467661,101.1
SprFli_T,16,-37.81515276,144.97467661,114.6
SprFli_T,17,-37.81515276,144.97467661,138.4
SprFli_T,18,-37.81515276,144.97467661,107.6
SprFli_T,19,-37.81515276,144.97467661,68.3
SprFli_T,20,-37.81515276,144.97467661,38.8
SprFli_T,21,-37.81515276,144.97467661,28.2
SprFli_T,22,-37.81515276,144.97467661,37.5
SprFli_T,23,-37.81515276,144.97467661,19.2
Swa123_T,0,-37.81487988,144.9660878,322.7
Swa123_T,1,-37.81487988,144.9660878,177.2
Swa123_T,2,-37.81487988,144.9660878,102.7
Swa123_T,3,-37.81487988,144.9660878,69.1
Swa123_T,4,-37.81487988,144.9660878,46.6
Swa123_T,5,-37.81487988,144.9660878,63.2
Swa123_T,6,-37.81487988,144.9660878,156.3
Swa123_T,7,-37.81487988,144.9660878,328.9
Swa123_T,8,-37.81487988,144.9660878,733.0
Swa123_T,9,-37.81487988,144.9660878,1047.0
Swa123_T,10,-37.81487988,144.9660878,1573.6
Swa123_T,11,-37.81487988,144.9660878,2301.1
Swa123_T,12,-37.81487988,144.9660878,3151.3
Swa123_T,13,-37.81487988,144.9660878,3399.4
Swa123_T,14,-37.81487988,144.9660878,3091.2
Swa123_T,15,-37.81487988,144.9660878,3055.0
Swa123_T,16,-37.81487988,144.9660878,3009.9
Swa123_T,17,-37.81487988,144.9660878,3023.7
Swa123_T,18,-37.81487988,144.9660878,2492.2
Swa123_T,19,-37.81487988,144.9660878,1990.6
Swa123_T,20,-37.81487988,144.9660878,1692.6
Swa123_T,21,-37.81487988,144.9660878,1417.1
Swa123_T,22,-37.81487988,144.9660878,1065.2
Swa123_T,23,-37.81487988,144.9660878,661.7
Swa148_T,0,-37.81414075,144.96609379,193.6
Swa148_T,1,-37.81414075,144.96609379,118.6
Swa148_T,2,-37.81414075,144.96609379,70.7
Swa148_T,3,-37.81414075,144.96609379,50.9
Swa148_T,4,-37.81414075,144.96609379,32.7
Swa148_T,5,-37.81414075,144.96609379,44.7
Swa148_T,6,-37.81414075,144.96609379,87.2
Swa148_T,7,-37.81414075,144.96609379,204.9
Swa148_T,8,-37.81414075,144.96609379,461.9
Swa148_T,9,-37.81414075,144.96609379,520.4
Swa148_T,10,-37.81414075,144.96609379,673.9
Swa148_T,11,-37.81414075,144.96609379,976.7
Swa148_T,12,-37.81414075,144.96609379,1488.4
Swa148_T,13,-37.81414075,144.96609379,1614.2
Swa148_T,14,-37.81414075,144.96609379,1478.5
Swa148_T,15,-37.81414075,144.96609379,1432.5
Swa148_T,16,-37.81414075,144.96609379,1449.3
Swa148_T,17,-37.81414075,144.96609379,1597.4
Swa148_T,18,-37.81414075,144.96609379,1357.0
Swa148_T,19,-37.81414075,144.96609379,1200.4
Swa148_T,20,-37.81414075,144.96609379,1074.4
Swa148_T,21,-37.81414075,144.96609379,912.0
Swa148_T,22,-37.81414075,144.96609379,657.6
Swa148_T,23,-37.81414075,144.96609379,366.9
Swa295_T,0,-37.81101524,144.96429485,369.3
Swa295_T,1,-37.81101524,144.96429485,227.9
Swa295_T,2,-37.81101524,144.96429485,141.5
Swa295_T,3,-37.81101524,144.96429485,102.9
Swa295_T,4,-37.81101524,144.96429485,63.7
Swa295_T,5,-37.81101524,144.96429485,56.7
Swa295_T,6,-37.81101524,144.96429485,96.3
Swa295_T,7,-37.81101524,144.96429485,174.1
Swa295_T,8,-37.81101524,144.96429485,394.3
Swa295_T,9,-37.81101524,144.96429485,549.8
Swa295_T,10,-37.81101524,144.96429485,831.9
Swa295_T,11,-37.81101524,144.96429485,1304.8
Swa295_T,12,-37.81101524,144.96429485,2065.8
Swa295_T,13,-37.81101524,144.96429485,2238.8
Swa295_T,14,-37.81101524,144.96429485,2204.3
Swa295_T,15,-37.81101524,144.96429485,2229.8
Swa295_T,16,-37.81101524,144.96429485,2270.5
Swa295_T,17,-37.81101524,144.96429485,2382.2
Swa295_T,18,-37.81101524,144.96429485,2313.9
