service_id,status,name,monday_open_hours,tuesday_open_hours,wednesday_open_hours,thursday_open_hours,friday_open_hours,address,city,state,postcode,latitude,longitude,saturday_open_hours,parent_org,sunday_open_hours
32bc43ac-3d3a-8128-5854-39f0ba50b32f,CLOSED,MC Medical and Dental,08:00:00 - 17:00:00,08:00:00 - 17:00:00,08:00:00 - 17:00:00,08:00:00 - 19:00:00,08:00:00 - 17:00:00,"Shop 10,677 La Trobe Street",Docklands,VIC,3008,-37.8148613,144.94752502,09:00:00 - 17:00:00,,09:00:00 - 17:00:00
33235e8a-2e31-5ebb-c64d-01e16b23e352,CLOSED,Holistic Dental Melbourne,09:00:00 - 17:00:00,08:00:00 - 18:00:00,09:00:00 - 17:00:00,08:00:00 - 18:00:00,09:00:00 - 17:00:00,"Coates Building,Level 1 Suite 3,20 Collins Street",Melbourne,VIC,3000,-37.8133316,144.97293091,,,
b1bdac4b-05cb-eb63-f33e-3fd1f893e707,CLOSED,Diabetes Victoria,08:30:00 - 16:30:00,08:30:00 - 16:30:00,08:30:00 - 16:30:00,08:30:00 - 16:30:00,08:30:00 - 16:30:00,570 Elizabeth Street,Melbourne,VIC,3000,-37.80486679,144.9594574,,DIABETES VICTORIA,
96873f4a-5a20-d384-86f9-95abc04fd7b0,CLOSED,N P Siemensma Pty Ltd,08:00:00 - 14:00:00,08:00:00 - 14:00:00,08:00:00 - 14:00:00,08:00:00 - 14:00:00,08:00:00 - 11:00:00,"Lansdowne House,Level 1 Suite 3,182 Victoria Parade",East Melbourne,VIC,3002,-37.80895615,144.97790527,,,
d4e4a6bf-5bf9-b4dd-23fd-97b471da9e70,CLOSED,Council of Single Mothers and their Children,09:30:00 - 15:00:00,09:30:00 - 15:00:00,09:30:00 - 15:00:00,09:30:00 - 15:00:00,,"Level 2,54 Victoria Street",Carlton,VIC,3053,-37.80643845,144.96641541,,,
d86331e8-36e5-b079-e4b2-97ca39fe20af,CLOSED,"Cardinal Knox Centre, Melbourne",11:00:00 - 19:00:00,11:00:00 - 19:00:00,11:00:00 - 19:00:00,11:00:00 - 19:00:00,11:00:00 - 19:00:00,"Cardinal Knox Centre,383 Albert Street",East Melbourne,VIC,3002,-37.81027985,144.97691345,,,
09c5191a-f1ab-5629-1c7c-11939d1576e1,CLOSED,Independent Imaging - Melbourne,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,20 Collins Street,Melbourne,VIC,3000,-37.81232071,144.97268677,,,
e853b724-1792-09be-edce-05ed50ca9859,CLOSED,The Type 1 Diabetes Network,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,Confidential Address,Kensington,VIC,3031,-37.7949791,144.91639709,,,
174f6d4d-381b-3cc5-a9ba-ce5ff4688e52,CLOSED,The Type 1 Diabetes Network,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,Confidential Address,Kensington,VIC,3031,-37.7949791,144.91639709,,,
ff5a2664-08ca-c706-ee3a-e363ea46fe85,CLOSED,Harvest Yoga,,,09:00:00 - 17:00:00,,,"Church,76 McCracken Street",Kensington,VIC,3031,-37.79322052,144.92745972,09:00:00 - 17:00:00,,
f8e9b88c-480f-59fc-d73f-c1ad4d2b2a81,CLOSED,MC Dental,08:30:00 - 21:00:00,08:30:00 - 19:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 19:00:00,"Melbourne Central,Level 2 Shop 254,211 La Trobe Street",Melbourne,VIC,3000,-37.81044006,144.96281433,09:00:00 - 16:00:00,The trustee for Tran and Zhu Trust,10:00:00 - 17:00:00
95343660-c1cc-5e34-fb33-008d3b8d7aa2,CLOSED,MiYaBi Natural Therapy,11:00:00 - 19:00:00,11:00:00 - 19:00:00,11:00:00 - 19:00:00,11:00:00 - 19:00:00,11:00:00 - 19:00:00,"Shop16B & 17A,108 BOURKE STREET",Melbourne,VIC,3000,-37.81171935,144.96971933,11:00:00 - 19:00:00,Miyabi Massage,11:00:00 - 19:00:00
51fcccb8-4845-14d0-cb71-c8ce35f2fd39,CLOSED,True Thai Massage,11:00:00 - 21:00:00,11:00:00 - 21:00:00,11:00:00 - 21:00:00,11:00:00 - 21:00:00,11:00:00 - 21:00:00,5 MCKILLOP STREET,Melbourne,VIC,3000,-37.81560562,144.96174101,11:00:00 - 21:00:00,True Thai Massage,11:00:00 - 21:00:00
427ac5d9-ecc7-8bd5-7fe4-b33b686d2c95,CLOSED,Canteen Australia Ltd Victorian Division,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,"Silloth Terrace,161 Flemington Road",North Melbourne,VIC,3051,-37.79581451,144.94947815,,CANTEEN - THE AUSTRALIAN ORGANISATION FOR YOUNG PEOPLE LIVING WITH CANCER,
7b41c676-c235-b440-e432-75eaafb4b7e0,CLOSED,Women's Information & Referral Exchange (WIRE),09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,"Donkey Wheel House Building,Level 1,673 BOURKE STREET",Melbourne,VIC,3000,-37.81721839,144.95410025,,,
e5bfef75-31a2-f6d6-c588-56888a1cb045,CLOSED,Carfi Psychological and Rehabilitation Services,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,"The Clocktower Centre,Level 2 Suite 58,255 Drummond Street",Carlton,VIC,3053,-37.79985428,144.96792603,,,
ab1617eb-e262-d2b9-2963-9b20ae6d9af2,CLOSED,Carfi Psychological and Rehabilitation Services,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,"The Clocktower Centre,Level 2 Suite 58,255 Drummond Street",Carlton,VIC,3053,-37.79985428,144.96792603,,,
bc7b546d-a822-86de-b152-2a847cd148b9,CLOSED,Carfi Psychological and Rehabilitation Services,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,"The Clocktower Centre,Level 2 Suite 58,255 Drummond Street",Carlton,VIC,3053,-37.79985428,144.96792603,,,
4b6708c2-442c-e6e0-36df-af093836d273,CLOSED,Carfi Psychological and Rehabilitation Services,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,"The Clocktower Centre,Level 2 Suite 58,255 Drummond Street",Carlton,VIC,3053,-37.79985428,144.96792603,,,
7c84009d-5136-062e-12fd-0288deee29cd,CLOSED,Carfi Psychological and Rehabilitation Services,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,"The Clocktower Centre,Level 2 Suite 58,255 Drummond Street",Carlton,VIC,3053,-37.79985428,144.96792603,,,
6a768543-5feb-ee72-d22d-a8a1c78fe043,CLOSED,Carfi Psychological and Rehabilitation Services,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,"The Clocktower Centre,Level 2 Suite 58,255 Drummond Street",Carlton,VIC,3053,-37.79985428,144.96792603,,,
76c26ea5-8946-21c8-f6b2-1412892131dd,CLOSED,Carfi Psychological and Rehabilitation Services,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,"The Clocktower Centre,Level 2 Suite 58,255 Drummond Street",Carlton,VIC,3053,-37.79985428,144.96792603,,,
5e66cb9e-389a-2e98-c406-ced7ce11e571,CLOSED,Brain Injury Matters,,10:00:00 - 16:00:00,,10:00:00 - 16:00:00,,"Ross House,Level 4,247 Flinders Lane",Melbourne,VIC,3000,-37.81686401,144.96611023,,,
5da23c5f-ab98-6ab8-5fb9-da8577f289a6,CLOSED,Mr Malcolm Baxter - Ear Nose and Throat Surgeon,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,"Level 4 Suite 48,166 172 Gipps Street",East Melbourne,VIC,3002,-37.81264877,144.98403931,,,
6c3561e2-2676-873d-6c1c-c05c81facaa7,CLOSED,The Royal Melbourne Hospital - Royal Park Campus,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,"Melb Care Rehab Service,34-54 Poplar Road",Parkville,VIC,3052,-37.77898788,144.94760132,,MELBOURNE HEALTH,
553e0a11-c033-8446-c8ee-b52fa0b620d2,CLOSED,OPEN FAMILY AUSTRALIA,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,155 Roden Street,West Melbourne,VIC,3003,-37.80866241,144.94717407,,OPEN FAMILY AUSTRALIA,
7f83ec45-6d3b-85e9-0610-a6b06ee1740a,CLOSED,OPEN FAMILY AUSTRALIA,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,155 Roden Street,West Melbourne,VIC,3003,-37.80866241,144.94717407,,OPEN FAMILY AUSTRALIA,
fbcb2c7e-85a9-294f-79f8-fcfcc91b4f9c,CLOSED,Melbourne CBD Psychology,09:00:00 - 19:00:00,09:00:00 - 19:00:00,09:00:00 - 19:00:00,09:00:00 - 19:00:00,09:00:00 - 19:00:00,"Suite 1012,530 Little Collins Street",Melbourne,VIC,3000,-37.81686783,144.95709229,,,
8267b8c3-da37-df1f-433e-80a0126439c5,CLOSED,Dr George Luk - Dentist,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,"Level 12,20 Collins Street",Melbourne,VIC,3000,-37.81232071,144.97268677,,,
5b092d55-f7cc-7290-99b2-92e16cb7c366,CLOSED,Victorian Clinical Genetics Services - Laboratory Services,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,"Murdoch Childrens Research Institute,Level 4,50 Flemington Road",Parkville,VIC,3052,-37.79349136,144.9493103,,VICTORIAN CLINICAL GENETICS SERVICES LIMITED,
584864fb-3af9-33d1-bf49-6b586f0ad5af,UNKNOWN,Inner Melbourne Clinical Psychology - Melbourne,,,,,,"Level 1,423 LITTLE COLLINS STREET",Melbourne,VIC,3000,-37.81622935,144.96063771,,"BAULCH, JACQUELINE LEE",
5a1e0c55-361e-7ca1-fcbb-18f62fe1f057,CLOSED,Kensho Health and Dermatology,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,"Suite 108,430 Little Collins Street",Melbourne,VIC,3000,-37.815943,144.960151,,,
fcff9b0f-b2ab-1511-6160-6100ce980351,CLOSED,Narelle McKenzie,13:00:00 - 19:00:00,10:00:00 - 19:00:00,10:00:00 - 19:00:00,10:00:00 - 19:00:00,10:00:00 - 14:00:00,12 Wellington Parade,East Melbourne,VIC,3002,-37.8166275,144.98944092,,,
134e48ff-2e60-f09f-86e8-d20eeeac9238,CLOSED,Nutritional Psychology,09:00:00 - 17:00:00,,,,,49 Chetwynd Street,North Melbourne,VIC,3051,-37.80495834,144.95195007,09:00:00 - 17:00:00,,
8f85ddf3-6d7e-d6ea-7b4a-108d94f1e31e,CLOSED,BlueSpa Dental Collins St,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,"Level 8 Suite 6,20 Collins Street",Melbourne,VIC,3000,-37.81332779,144.97293091,,The Trustee for PRAISE DISCRETIONARY FAMILY TRUST,
37204e68-c2ac-6770-1e96-64bc5d11c72d,CLOSED,Luxe Dental Care,08:00:00 - 19:00:00,08:00:00 - 19:00:00,08:00:00 - 19:00:00,08:00:00 - 19:00:00,08:00:00 - 19:00:00,"Level 1 Suite 3,33 Flemington Road",North Melbourne,VIC,3051,-37.80056,144.95541382,,,
d835960a-fcc2-c906-8644-ed810ac92d95,CLOSED,Melbourne Naturopathic Wellness - Melbourne,,09:00:00 - 18:00:00,,,09:00:00 - 18:00:00,"Suite 11,12 Collins Street",Melbourne,VIC,3000,-37.81316376,144.97315979,,"CAMILLERI, MARISA ELIZABETH",
0f43ab93-0aff-1bb0-d193-db559a74f18b,CLOSED,Victorian Paediatric Palliative Care Program,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,"3 West, Medical Suites, The Royal Children's Hostpital,50 Flemington Road",Parkville,VIC,3052,-37.79475021,144.95059204,,,
26aaedc1-ef03-2ae2-b782-aff6722e0e2f,CLOSED,Docklands Health,09:00:00 - 19:00:00,09:00:00 - 19:00:00,09:00:00 - 19:00:00,09:00:00 - 19:00:00,09:00:00 - 19:00:00,"Shop 4,860 Collins Street",Docklands,VIC,3008,-37.82086182,144.94398499,09:00:00 - 12:00:00,,
9ae2f17a-9945-131c-ee3c-049e5bfc425e,CLOSED,Healing Minds Psychology - West Melbourne,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,67 Rosslyn Street,West Melbourne,VIC,3003,-37.80802917,144.95243835,,HEALING MINDS CORPORATION PTY LTD,
7fab37dc-ddaf-3677-8d4f-7bcf6197e45c,CLOSED,Health in Flow Chinese Medicine,08:00:00 - 20:00:00,,08:00:00 - 20:00:00,08:00:00 - 15:00:00,08:00:00 - 20:00:00,"Rialto South Tower,Level 3,525 Collins Street",Melbourne,VIC,3000,-37.81866455,144.95755005,,,
228aba55-77aa-4cc9-9615-a98ae11c6c6c,CLOSED,Slade Pharmacy East Melbourne (Victoria Parade),08:00:00 - 18:00:00,08:00:00 - 18:00:00,08:00:00 - 18:00:00,08:00:00 - 18:00:00,08:00:00 - 18:00:00,"Epworth Freemasons Hospital Me,320 Victoria Parade",East Melbourne,VIC,3002,-37.80944061,144.98234558,,Slade Pharmacy,
a1de089d-4ed4-d0b7-9fa4-f4e918b5ba97,CLOSED,"Anxiety Recovery Centre Victoria, Support Groups - Carlton",,,19:00:00 - 20:30:00,,,100 Drummond Street,Carlton,VIC,3053,-37.80438232,144.96827698,11:00:00 - 12:30:00,OBSESSIVE COMPULSIVE & ANXIETY DISORDERS FOUNDATION VIC INC,
7e94b7d2-f091-f7ff-2fad-da69d85d61f9,CLOSED,"Anxiety Recovery Centre Victoria, Support Groups - Carlton",,,,,19:30:00 - 21:00:00,100 Drummond Street,Carlton,VIC,3053,-37.80438232,144.96827698,,OBSESSIVE COMPULSIVE & ANXIETY DISORDERS FOUNDATION VIC INC,
1f9da728-ca74-fdb1-1a4b-357daf7de0aa,CLOSED,"Anxiety Recovery Centre Victoria, Support Groups - Carlton",18:30:00 - 20:00:00,,,,,100 Drummond Street,Carlton,VIC,3053,-37.80438232,144.96827698,,OBSESSIVE COMPULSIVE & ANXIETY DISORDERS FOUNDATION VIC INC,
c701f823-dfdc-b528-fbfd-91778ca05567,CLOSED,QV Chiro,14:00:00 - 19:00:00,08:00:00 - 14:00:00,08:00:00 - 14:00:00,08:00:00 - 14:00:00,14:00:00 - 19:00:00,"FITNESS FIRST QV PLATINUM,Level 3,Cnr Lonsdale and Russell Street",Melbourne,VIC,3000,-37.8107605,144.96528625,,,
a057448c-e513-e78a-7021-b2823bb2fe80,CLOSED,Dr Esther Briganti,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,"Suite 414,100 Victoria Parade",East Melbourne,VIC,3002,-37.8086319,144.97489929,,Dr Esther Briganti,
312af2ce-fe7e-b25c-8f0e-07cf220f0240,CLOSED,Health in Flow Chinese Medicine,08:00:00 - 20:00:00,,08:00:00 - 20:00:00,08:00:00 - 15:00:00,08:00:00 - 20:00:00,"Rialto South Tower,Level 3,525 Collins Street",Melbourne,VIC,3000,-37.81866455,144.95755005,,,
36275eb2-4cd2-ab80-5166-ca6b1725cd47,CLOSED,Relationships Counselling Professionals - East Melbourne,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,Confidential Address,East Melbourne,VIC,3002,-37.81762695,144.9811554,,Relationships Counselling Professionals,
c3658474-3c79-762e-8317-c9e91b838250,CLOSED,Diane Abbott - Psychologist,09:00:00 - 20:00:00,,09:00:00 - 20:00:00,,09:00:00 - 20:00:00,"Level 1,279 Lygon Street",Carlton,VIC,3053,-37.798972,144.9647813,,,
199c710b-85a5-94ad-ac22-2d42684b2bb6,CLOSED,Diane Abbott - Psychologist,09:00:00 - 20:00:00,,09:00:00 - 20:00:00,,09:00:00 - 20:00:00,"Level 1,279 Lygon Street",Carlton,VIC,3053,-37.798972,144.9647813,,,
74cdfea6-e166-a9be-baa4-d291685b49ca,CLOSED,Diane Abbott - Psychologist,09:00:00 - 20:00:00,,09:00:00 - 20:00:00,,09:00:00 - 20:00:00,"Level 1,279 Lygon Street",Carlton,VIC,3053,-37.798972,144.9647813,,,
25281313-fb93-f32a-c419-dcd6510c3b1a,CLOSED,Relationships Counselling Professionals - Melbourne,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,Confidential Address,Melbourne,VIC,3000,-37.81523895,144.96353149,,Relationships Counselling Professionals,
148d3c6f-397f-9608-e262-619407e5a604,CLOSED,Vision Australia Kensington,09:00:00 - 16:00:00,09:00:00 - 16:00:00,09:00:00 - 16:00:00,09:00:00 - 16:00:00,09:00:00 - 16:00:00,14 Barrett Street,Kensington,VIC,3031,-37.79442206,144.9347149,,VISION AUSTRALIA LIMITED,
d06e9a77-b73f-63bb-ec46-8b4292051253,CLOSED,New Energy Physiotherapy - Docklands,08:00:00 - 19:00:00,08:00:00 - 19:00:00,08:00:00 - 19:00:00,08:00:00 - 19:00:00,08:00:00 - 19:00:00,102 Merchant Street,Docklands,VIC,3008,-37.81925583,144.94342041,,,
b0372cd5-7c5f-0b6d-262a-edece6e364b3,CLOSED,Frontyard Youth Services,,,,,14:00:00 - 16:00:00,19 King Street,Melbourne,VIC,3000,-37.81993484,144.95707703,,MELBOURNE CITY MISSION,
60ce7866-c435-0b0c-62a8-16089348d5d4,CLOSED,David Zuker - Physiotherapy,08:00:00 - 16:00:00,08:00:00 - 16:00:00,08:00:00 - 16:00:00,08:00:00 - 16:00:00,08:00:00 - 16:00:00,"Level 9 Suite 5,20 Collins Street",Melbourne,VIC,3000,-37.81232071,144.97268677,,,
4ddeada5-8fc8-0a38-258d-52ba31306d30,CLOSED,Nexus Psychology - Melbourne,10:00:00 - 20:00:00,10:00:00 - 20:00:00,10:00:00 - 20:00:00,10:00:00 - 20:00:00,10:00:00 - 16:00:00,"Level 4 Suite 4,517 St Kilda Road",Melbourne,VIC,3004,-37.84457779,144.9793396,10:00:00 - 14:00:00,The Trustee for THE R & D KABILLO FAMILY TRUST,10:00:00 - 14:00:00
a6d24e99-573a-d952-fd07-7ffff6bd6bf0,CLOSED,Ozanam House,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,179 Flemington Road,North Melbourne,VIC,3051,-37.79543686,144.94851685,,VINCENTCARE VICTORIA,
db5cbcaf-96b7-dfec-8ad7-b0a0f5b85f72,CLOSED,EPC Health,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,"Suite 309,55 Flemington Road",North Melbourne,VIC,3051,-37.79977036,144.95431519,,,
73cc74fd-0b1d-d80f-8a81-e11a9ec3b39e,CLOSED,Relationships Counselling Professionals - Melbourne,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,Confidential Address,Melbourne,VIC,3000,-37.81523895,144.96353149,,Relationships Counselling Professionals,
afb5b509-3849-e4ee-b50e-3aa5e2783329,CLOSED,Diane Abbott - Psychologist,09:00:00 - 20:00:00,,09:00:00 - 20:00:00,,09:00:00 - 20:00:00,"Level 1,279 Lygon Street",Carlton,VIC,3053,-37.798972,144.9647813,,,
582d2a7c-d388-972d-9fe4-034ae9fa9f1f,CLOSED,Frontyard Youth Services,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,19 King Street,Melbourne,VIC,3000,-37.81993484,144.95707703,,MELBOURNE CITY MISSION,
3aa9a6da-ae1b-c91f-a858-fad3c3a64873,CLOSED,Dr Kerry Chillem,09:00:00 - 19:00:00,09:00:00 - 19:00:00,,,09:00:00 - 19:00:00,29 Argyle Place South,Carlton,VIC,3053,-37.80364,144.96536,09:00:00 - 14:00:00,,
3ab40e23-ad8d-3119-8160-d075283cd696,CLOSED,Freedom Psychology - Kensington,09:00:00 - 18:00:00,,11:00:00 - 19:00:00,,,"Kensington Healthcare,475 Macauley Road",Kensington,VIC,3031,-37.79463959,144.93032837,,Freedom Psychology,
68585283-20ff-fce5-772b-dc307a0c1e7d,CLOSED,Victorian Infectious Diseases Service (VIDS),09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,"Royal Melbourne Hospital,Floor 9,300 Grattan Street",Parkville,VIC,3052,-37.79956055,144.95610046,,,
6fedfdf1-c528-c22b-5f18-ba8f59b357a8,CLOSED,The Ear Nurses at Crystal Clear Ears - East Melbourne,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,"Mayfair Operating Centre,Unit 7,250 VICTORIA PARADE",East Melbourne,VIC,3002,-37.80919443,144.97997945,,The Trustee for Kithbrook Trust,
afb05bc7-c421-6318-4f36-c8bc6976f887,CLOSED,Independent Imaging - Melbourne,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,20 Collins Street,Melbourne,VIC,3000,-37.81232071,144.97268677,,,
25040747-16a3-0609-03b5-832370fc818d,CLOSED,Melbourne City Council,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,"Administration Building,120 Swanston Street",Melbourne,VIC,3000,-37.81460953,144.96696472,,MELBOURNE CITY COUNCIL ( CITY OF MELBOURNE ),
77de6bf4-dd52-f215-475a-cabd1227dc98,CLOSED,Victorian Osteoporosis Centre - East Melbourne,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,"Level 4 Suite 414,100 Victoria Parade",East Melbourne,VIC,3002,-37.80860138,144.97491455,,Dr Esther Briganti,
1a64dbea-1577-4798-63c1-9aab5a92468b,CLOSED,Wellbeing Chiropractic Carlton,09:00:00 - 19:00:00,09:00:00 - 19:00:00,09:00:00 - 19:00:00,09:00:00 - 19:00:00,09:00:00 - 19:00:00,"Darling Terrace,143 Drummond Street",Carlton,VIC,3053,-37.803229,144.9677432,09:00:00 - 13:00:00,,
991de1b1-45a4-9024-4a6c-2ed88b72b1f0,CLOSED,Freedom Psychology - Kensington,09:00:00 - 18:00:00,,11:00:00 - 19:00:00,,,"Kensington Healthcare,475 Macauley Road",Kensington,VIC,3031,-37.79463959,144.93032837,,Freedom Psychology,
1a9ca700-5628-ae87-bc3c-216bebaec7af,UNKNOWN,Dr Eleanor Egan - East Melbourne,,,,,,"Suite 119,320 Victoria Parade",East Melbourne,VIC,3002,-37.809332,144.982458,,The Trustee for Eleanor Egan Trust,
30c8c6f4-9aba-a1f3-649d-0221017dfad8,CLOSED,Prof Robert Whitbourn Rooms,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,159 Grey Street,East Melbourne,VIC,3002,-37.81173325,144.98419189,,St Vincent's Private Hospital Melbourne Ltd,
8aaf973f-acca-de4d-3133-3a440753bd9e,CLOSED,Kate Earl - Psychologist,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,"Level 2,420 Collins Street",Melbourne,VIC,3000,-37.8170193,144.9581141,,,
993b3312-02af-245a-8c60-9be8d54eba0e,CLOSED,Priceline Pharmacy Bourke Street Mall,10:00:00 - 18:00:00,10:00:00 - 18:00:00,10:00:00 - 18:00:00,10:00:00 - 18:00:00,10:00:00 - 18:30:00,"Centrepoint Building,Shop 108-125,283 Bourke Street",Melbourne,VIC,3000,-37.81423569,144.96524048,10:00:00 - 18:30:00,,10:00:00 - 18:00:00
e20c997d-6364-2095-c19b-785b5bc3f7a0,CLOSED,Shannon Clinic - Melbourne Chiropractic and Sports Care,07:00:00 - 18:00:00,07:00:00 - 18:00:00,08:00:00 - 18:00:00,07:00:00 - 18:00:00,07:00:00 - 13:30:00,"Suite 9.16, Level 9,220 Collins Street",Melbourne,VIC,3000,-37.815273,144.966171,,,
9b37d871-afea-4c37-98ae-d6fc25fe3a76,CLOSED,Blossom Neonatal,09:00:00 - 17:00:00,09:00:00 - 17:00:00,,09:00:00 - 13:00:00,09:00:00 - 17:00:00,"Suite 108,320 Victoria Parade",East Melbourne,VIC,3002,-37.80945759,144.98225337,,,
7728d1f4-6cd1-4ed9-9741-52612bcc297d,CLOSED,East Melbourne Anaesthesia,08:00:00 - 16:00:00,08:00:00 - 16:00:00,08:00:00 - 16:00:00,08:00:00 - 16:00:00,08:00:00 - 16:00:00,"Suite 43,141 GREY STREET",East Melbourne,VIC,3002,-37.81216228,144.98400593,,,
4aa0aa6c-5c78-4258-9dd4-d709b75e978d,CLOSED,Healthcare on Collins,08:00:00 - 18:00:00,08:00:00 - 18:00:00,08:00:00 - 18:00:00,08:00:00 - 18:00:00,08:00:00 - 18:00:00,"Level 4,250 Collins Street",Melbourne,VIC,3000,-37.81547928,144.96548462,08:00:00 - 12:00:00,The Trustee for THE MID-TOWN MEDICAL CLINIC UNIT TRUST,
67344d2a-f447-4470-8bef-9a33df3c14fa,CLOSED,Core Life Psychology,,09:00:00 - 19:00:00,09:00:00 - 17:00:00,09:00:00 - 19:00:00,09:00:00 - 15:00:00,165 Drummond Street,Carlton,VIC,3053,-37.80251,144.967692,,,
2b6c31b7-2a06-4542-bd88-0193c9515353,CLOSED,Happy Dentistry,10:00:00 - 18:00:00,10:00:00 - 18:00:00,10:00:00 - 18:00:00,10:00:00 - 18:00:00,10:00:00 - 18:00:00,"Level 3,179-183 Swanston Street",Melbourne,VIC,3000,-37.81339855,144.96533676,10:00:00 - 17:00:00,,10:00:00 - 17:00:00
cdc02b04-9f56-4d8e-aace-692accb426fe,CLOSED,Hello Kids Therapy Hub,09:00:00 - 17:30:00,09:00:00 - 17:30:00,09:00:00 - 17:30:00,09:00:00 - 17:30:00,09:00:00 - 17:30:00,"Suite 1,79 Chetwynd Street",North Melbourne,VIC,3051,-37.80422107,144.95198749,,,
